rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
138,664983,Jake McCarthy,COL,SF,2026-07-04T00:10:00Z,Scheduled,1,,,,41.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",14.8,41.2,38.7,88.7,60.0,65.2,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,2,Hot streak: 2 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.44,26.06,84.98,96.4414,0.388,0.1322,0.3021,70.71,11.51,36.54,22.22,6.1,0.1781,,,,,,,,,Coors Field,
139,656775,Cedric Mullins,TB,HOU,2026-07-04T00:15:00Z,Scheduled,6,Spencer Arrighetti,681293,R,41.7,Longshot,Watch List,"Projected Lineup, Platoon Edge, Hot Hitter/Streak",21.6,35.7,27.6,71.7,80.0,92.6,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.73,32.82,88.59,97.9902,0.3309,0.133,0.2742,70.68,8.55,45.53,32.43,12.1,0.1533,7.82,35.37,88.12,0.3987,0.1574,28.79,,,Daikin Park,
140,664770,Nathan Lukes,TOR,SEA,2026-07-04T02:10:00Z,Scheduled,1,Luis Castillo,622491,R,41.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",10.3,52.2,25.4,88.7,80.0,44.1,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","platoon edge; pitcher baseline 10.0% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.42,30.98,86.85,97.0813,0.3696,0.098,0.3087,67.51,4.7,31.84,18.43,6.4,0.1296,9.98,44.16,90.3,0.4271,0.1723,28.07,,,T-Mobile Park,
141,687093,Vaughn Grissom,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,2,Jake Bennett,687562,L,41.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",33.4,21.5,28.2,95.5,78.0,14.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,14,0,"Last 7 games: 3/14, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.4,41.4,89.5,99.8821,0.417,0.16,0.336,71.6,18.3,40.7,30.0,4.0,0.138,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
142,681198,TJ Rumfield,COL,SF,2026-07-04T00:10:00Z,Scheduled,4,,,,41.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",17.1,41.2,38.7,90.4,60.0,39.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,0,Contact streak: 10/26 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.9,30.0,84.3,96.8259,0.386,0.138,0.321,69.1,9.1,45.9,28.8,12.0,0.194,,,,,,,,,Coors Field,
143,664034,Ty France,SD,LAD,2026-07-04T02:10:00Z,Scheduled,5,Shohei Ohtani,660271,R,41.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Hot Hitter/Streak",43.9,11.3,27.6,81.9,50.0,81.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,21,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 3.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.29,46.44,90.76,101.4002,0.4355,0.1863,0.3266,71.7,17.64,35.24,22.52,9.1,0.1933,3.54,34.09,87.03,0.2954,0.0905,22.51,,,UNIQLO Field at Dodger Stadium,
144,668709,JJ Bleday,CIN,BAL,2026-07-03T23:10:00Z,Scheduled,7,Trevor Rogers,669432,L,41.3,Longshot,Watch List,Projected Lineup,40.1,36.9,39.3,59.8,50.0,9.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,0,"Last 7 games: 4/22, 0 HR","same-side matchup; pitcher baseline 7.0% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.06,42.62,89.12,100.2626,0.422,0.1795,0.339,73.31,31.04,47.14,31.1,13.3,0.2333,7.04,41.54,89.14,0.397,0.1531,24.95,,,Great American Ball Park,
145,687859,Troy Johnston,COL,SF,2026-07-04T00:10:00Z,Scheduled,6,,,,41.2,Longshot,Watch List,Projected Lineup,24.8,41.2,38.7,71.7,60.0,37.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,19,0,Contact streak: 7/19 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.5,38.39,89.53,99.0811,0.4111,0.1296,0.3338,70.18,5.37,39.79,23.37,3.3,0.129,,,,,,,,,Coors Field,
146,642350,Jose Siri,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,7,Jake Bennett,687562,L,41.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",46.3,21.5,28.2,59.8,78.0,19.5,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,12,0,"Last 7 games: 3/12, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,15.24,36.38,86.65,99.2696,0.3942,0.2008,0.2904,72.73,29.76,26.65,43.32,2.8,0.1642,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
147,691788,Joe Mack,MIA,ATH,2026-07-04T01:40:00Z,Scheduled,9,Jack Perkins,678022,R,41.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",39.6,33.3,30.9,40.2,80.0,48.7,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.4% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.8,38.2,89.0,99.8574,0.422,0.184,0.314,74.5,45.1,48.0,28.4,6.0,0.169,7.43,37.21,88.71,0.3615,0.1342,32.0,,,Sutter Health Park,
148,668227,Randy Arozarena,SEA,TOR,2026-07-04T02:10:00Z,Scheduled,4,Dylan Cease,656302,R,40.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",39.6,19.4,25.4,90.4,50.0,44.1,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","same-side matchup; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.84,45.42,91.37,101.1288,0.4163,0.1655,0.3403,71.32,24.06,35.03,21.72,13.7,0.167,5.73,35.26,87.01,0.31,0.1058,22.46,,,T-Mobile Park,
149,695734,Daylen Lile,WSH,PIT,2026-07-03T22:45:00Z,Scheduled,6,Mitch Keller,656605,R,40.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",26.9,39.0,28.2,71.7,80.0,22.4,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,0,"Last 7 games: 7/26, 0 HR","platoon edge; pitcher baseline 6.8% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.11,35.76,87.85,98.2602,0.4147,0.1467,0.3221,70.25,6.91,40.8,31.29,8.3,0.1619,6.75,42.19,89.26,0.4279,0.1521,24.05,,,Nationals Park,
150,672386,Alejandro Kirk,TOR,SEA,2026-07-04T02:10:00Z,Scheduled,5,Luis Castillo,622491,R,40.8,Longshot,Watch List,Projected Lineup,20.6,52.2,25.4,81.9,50.0,34.4,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,1,"Last 7 games: 5/22, 1 HR","same-side matchup; pitcher baseline 10.0% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.55,37.71,86.55,98.7161,0.3568,0.1232,0.2904,71.03,14.6,32.16,22.6,5.9,0.1264,9.98,44.16,90.3,0.4271,0.1723,28.07,,,T-Mobile Park,
151,608348,Carson Kelly,CHC,STL,2026-07-03T20:05:00Z,Pre-Game,8,Andre Pallante,669467,R,40.7,Longshot,Watch List,Good Environment,29.4,28.7,74.8,52.4,50.0,21.5,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,0,"Last 7 games: 5/19, 0 HR","same-side matchup; pitcher baseline 6.1% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.22,38.62,88.52,99.1998,0.3935,0.1491,0.3231,70.96,8.68,40.27,25.43,7.9,0.1321,6.11,36.75,88.01,0.3859,0.1398,18.17,Out To CF,88,Wrigley Field,
152,650333,Luis Arraez,SF,COL,2026-07-04T00:10:00Z,Scheduled,1,Ryan Feltner,663372,R,40.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",7.8,40.5,38.7,88.7,80.0,60.3,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,1,Contact streak: 10/25 over last 7 games,"platoon edge; pitcher baseline 7.6% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.75,21.04,87.01,94.2417,0.3721,0.0865,0.3037,63.02,0.12,30.03,27.54,5.2,0.1259,7.6,39.34,88.67,0.4351,0.1814,26.92,,,Coors Field,
153,701538,Jackson Merrill,SD,LAD,2026-07-04T02:10:00Z,Scheduled,6,Shohei Ohtani,660271,R,40.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",45.1,11.3,27.6,71.7,80.0,32.5,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","platoon edge; pitcher baseline 3.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.76,45.49,89.84,100.5,0.434,0.1906,0.3162,72.98,27.88,37.77,28.03,11.1,0.1538,3.54,34.09,87.03,0.2954,0.0905,22.51,,,UNIQLO Field at Dodger Stadium,
154,677587,Brayan Rocchio,CLE,CWS,2026-07-03T23:10:00Z,Scheduled,2,Anthony Kay,641743,L,40.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",12.8,41.7,27.6,95.5,75.0,40.7,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","switch hitter; pitcher baseline 9.1% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.74,32.35,86.81,97.3653,0.3517,0.1018,0.3013,69.93,7.08,43.78,23.83,5.7,0.1182,9.1,40.2,89.1,0.429,0.157,21.5,,,Progressive Field,
155,693304,Nick Gonzales,PIT,WSH,2026-07-03T22:45:00Z,Scheduled,6,Foster Griffin,656492,L,40.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",16.0,45.0,28.2,71.7,78.0,61.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,22,1,Contact streak: 9/22 over last 7 games,"platoon edge; pitcher baseline 10.4% barrel, 16.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.38,36.77,86.63,98.3914,0.3841,0.107,0.3155,70.5,12.24,41.28,20.56,4.3,0.088,10.4,37.4,87.7,0.406,0.168,26.7,,,Nationals Park,
156,678882,Ceddanne Rafaela,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,2,Reid Detmers,672282,L,40.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",21.9,31.7,28.2,95.5,78.0,19.5,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,0,"Last 7 games: 7/28, 0 HR","platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.33,35.41,86.83,97.9693,0.3698,0.1285,0.2917,70.3,9.39,36.55,24.88,9.7,0.1566,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
157,669242,Tommy Edman,LAD,SD,2026-07-04T02:10:00Z,Scheduled,8,Michael King,650633,R,40.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",30.8,40.6,27.6,47.9,75.0,59.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,23,1,Contact streak: 9/23 over last 7 games,"switch hitter; pitcher baseline 9.7% barrel, 10.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.16,39.2,89.84,100.415,0.4495,0.1363,0.3651,70.62,11.86,41.97,20.9,4.6,0.1717,9.72,36.14,87.59,0.42,0.173,25.09,,,UNIQLO Field at Dodger Stadium,
158,663586,Austin Riley,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,7,Christian Scott,681035,R,40.1,Longshot,Watch List,"Projected Lineup, Strong Barrel",48.0,28.0,30.9,59.8,50.0,0.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,0,"Last 7 games: 3/25, 0 HR","same-side matchup; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.21,45.37,91.18,102.3237,0.3999,0.183,0.3013,75.69,58.19,41.13,31.22,10.4,0.1365,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
159,808982,Jung Hoo Lee,SF,COL,2026-07-04T00:10:00Z,Scheduled,3,Ryan Feltner,663372,R,40.0,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",12.3,40.5,38.7,92.1,80.0,6.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,0,"Last 7 games: 4/25, 0 HR","platoon edge; pitcher baseline 7.6% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.93,30.39,87.31,96.6786,0.3913,0.0989,0.321,68.37,3.05,39.09,22.31,5.9,0.1368,7.6,39.34,88.67,0.4351,0.1814,26.92,,,Coors Field,
160,680574,Matt McLain,CIN,BAL,2026-07-03T23:10:00Z,Scheduled,8,Trevor Rogers,669432,L,39.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",34.5,36.9,39.3,47.9,78.0,0.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,16,0,"Last 7 games: 1/16, 0 HR","platoon edge; pitcher baseline 7.0% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.85,39.23,88.87,99.2136,0.3834,0.1588,0.3117,71.1,10.66,33.54,32.94,10.1,0.1363,7.04,41.54,89.14,0.397,0.1531,24.95,,,Great American Ball Park,
161,665877,Jose Fermin,STL,CHC,2026-07-03T20:05:00Z,Pre-Game,7,David Peterson,656849,L,39.8,Longshot,Watch List,"Projected Lineup, Good Environment, Platoon Edge",7.7,35.9,74.8,59.8,78.0,39.8,No,Yes,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,1,"Last 7 games: 5/19, 1 HR","platoon edge; pitcher baseline 6.6% barrel, 8.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.33,29.75,85.77,96.174,0.3411,0.0892,0.2963,67.93,3.58,46.92,22.7,2.4,0.1249,6.61,42.29,89.97,0.4112,0.1405,18.45,Out To CF,88,Wrigley Field,
162,691720,Kyle Karros,COL,SF,2026-07-04T00:10:00Z,Scheduled,8,,,,39.7,Longshot,Watch List,Projected Lineup,25.7,41.2,38.7,47.9,60.0,68.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,18,2,Hot streak: 2 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.11,41.82,89.23,99.8053,0.3614,0.1187,0.3154,70.01,5.86,39.64,22.52,4.5,0.121,,,,,,,,,Coors Field,
163,694203,Denzer Guzman,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,6,Jake Bennett,687562,L,39.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",36.5,21.5,28.2,71.7,78.0,20.9,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.52,41.29,87.9,99.0151,0.3811,0.1505,0.2861,73.29,31.55,44.31,29.51,2.7,0.1621,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
164,694249,Cole Carrigg,COL,SF,2026-07-04T00:10:00Z,Scheduled,7,,,,39.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",23.2,40.2,38.7,59.8,75.0,21.5,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,0,"Last 7 games: 5/19, 0 HR","switch hitter; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.6,31.5,86.1,98.7652,0.404,0.159,0.336,73.6,40.8,50.0,24.1,3.0,0.209,,,,,,,,,Coors Field,
165,683011,Anthony Volpe,NYY,MIN,2026-07-03T23:05:00Z,Scheduled,7,Mike Paredes,702474,R,39.0,Longshot,Watch List,Projected Lineup,23.9,51.4,38.2,59.8,50.0,3.4,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,21,0,"Last 7 games: 3/21, 0 HR","same-side matchup; pitcher baseline 7.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.23,36.44,88.74,98.8004,0.3511,0.1176,0.3024,71.9,20.41,31.4,23.57,6.4,0.1167,7.1,51.8,91.9,0.459,0.174,30.6,,,Yankee Stadium,
166,683953,Travis Bazzana,CLE,CWS,2026-07-03T23:10:00Z,Scheduled,1,Anthony Kay,641743,L,38.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",22.4,42.9,27.6,88.7,50.0,3.4,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,0,"Last 7 games: 4/28, 0 HR","same-side matchup; pitcher baseline 9.1% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.4,37.3,88.6,98.8531,0.36,0.129,0.309,69.6,13.6,41.9,29.4,7.0,0.169,9.1,40.2,89.1,0.429,0.157,21.5,,,Progressive Field,
167,701675,Nathan Church,STL,CHC,2026-07-03T20:05:00Z,Pre-Game,9,David Peterson,656849,L,38.8,Longshot,Watch List,"Projected Lineup, Good Environment",20.9,35.9,74.8,40.2,50.0,39.1,No,Yes,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.6% barrel, 8.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.81,35.06,87.11,98.0833,0.3532,0.1263,0.2785,69.84,8.69,35.34,19.78,5.2,0.1305,6.61,42.29,89.97,0.4112,0.1405,18.45,Out To CF,88,Wrigley Field,
168,686797,Brooks Lee,MIN,NYY,2026-07-03T23:05:00Z,Scheduled,7,Gerrit Cole,543037,R,38.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",19.6,35.8,38.2,59.8,75.0,58.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,1,Contact streak: 10/26 over last 7 games,"switch hitter; pitcher baseline 7.5% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.75,33.32,88.11,97.4288,0.3495,0.119,0.2813,69.99,8.56,41.92,28.58,14.6,0.1725,7.5,37.7,89.9,0.369,0.131,33.6,,,Yankee Stadium,
169,645277,Ozzie Albies,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,2,Christian Scott,681035,R,38.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",17.4,27.4,30.9,95.5,75.0,28.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,1,"Last 7 games: 5/27, 1 HR","switch hitter; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.34,28.74,87.29,96.8426,0.3793,0.1286,0.3011,69.0,6.02,45.37,30.64,13.9,0.1537,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
170,670623,Isaac Paredes,HOU,TB,2026-07-04T00:15:00Z,Scheduled,3,Nick Martinez,607259,R,38.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",20.3,34.3,27.6,92.1,50.0,40.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","same-side matchup; pitcher baseline 7.1% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.16,31.01,87.05,97.0968,0.3667,0.132,0.3158,68.02,6.91,52.63,31.78,13.7,0.1774,7.07,33.38,87.39,0.431,0.1579,27.98,,,Daikin Park,
171,647304,Josh Naylor,SEA,TOR,2026-07-04T02:10:00Z,Scheduled,2,Dylan Cease,656302,R,38.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",25.9,19.4,25.4,95.5,80.0,15.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,0,"Last 7 games: 6/27, 0 HR","platoon edge; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.58,38.61,88.08,99.2849,0.415,0.1422,0.328,70.44,10.69,42.06,23.62,11.6,0.1271,5.73,35.26,87.01,0.31,0.1058,22.46,,,T-Mobile Park,
172,642086,Dominic Smith,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,6,Christian Scott,681035,R,38.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",25.4,28.0,30.9,71.7,80.0,19.5,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,16,0,"Last 7 games: 4/16, 0 HR","platoon edge; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.95,35.92,87.77,98.3931,0.4162,0.1492,0.3214,68.4,4.87,35.11,29.38,5.7,0.1372,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
